Index (),ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED (),N_RAD,BESCHLEUNIGUNG,LEISTUNG,DREHMOMENT
584,284,1590.5,45,20,31.764706,86,0.78125,-2.34375,31,47.450981,52.156864,21.17647,37.254902,19.607843,0,100,1.960784,50,26,536.200012,382.799988,13.789,3.921569,0,8424,0,255,6.82482603310014,0,2282.85273828125,13.7071635652851
585,284,1590.5,45,20,31.764706,86,0.78125,-2.34375,31,47.450981,51.372547,20.392157,36.470589,19.215687,0,100,1.568627,50,26,536.200012,384.399994,13.769,3.921569,0,8424,0,255,6.82482603310014,0,2282.85273828125,13.7071635652851
586,284,1592,45,20,25.882353,86,1.5625,1.5625,25,47.450981,51.372547,20.392157,36.470589,19.215687,0,100,1.568627,50,26,536.200012,384.399994,13.769,3.921569,0,8424,0,255,6.82482603310014,0,2282.85273828125,13.6942485242374
587,286,1592,45,19.215687,25.882353,86,1.5625,1.5625,25,47.450981,51.372547,20.392157,36.470589,19.215687,0,100,1.568627,50,24,536.200012,384.399994,13.769,3.921569,0,8424,0,255,6.82482603310014,0,2282.85273828125,13.6942485242374
588,286,1592,45,19.215687,25.882353,86,1.5625,1.5625,25,60.392159,51.372547,20.392157,36.470589,19.215687,0,100,1.568627,50,24,536.099976,385.399994,13.789,4.313725,0,8424,0,255,6.82482603310014,0,2282.85273828125,13.6942485242374
589,286,1592,45,19.215687,25.882353,86,1.5625,1.5625,25,60.392159,51.372547,20.784313,36.862743,19.215687,0,100,1.568627,50,24,536.099976,385.399994,13.789,4.313725,0,8424,0,255,6.82482603310014,0,2282.85273828125,13.6942485242374
590,286,1583.5,45,19.607843,27.843138,86,1.5625,3.125,28,60.392159,51.372547,20.784313,36.862743,19.215687,0,100,1.568627,50,25,536.099976,385.399994,13.789,4.313725,0,8424,0,255,6.82482603310014,0,2282.85273828125,13.7677572785513
591,288,1583.5,45,19.607843,27.843138,86,1.5625,3.125,28,63.529411,51.372547,20.784313,36.862743,19.215687,0,100,1.568627,50,25,536.099976,385.399994,13.789,5.490196,0,8424,0,255,6.82482603310014,0,2282.85273828125,13.7677572785513
592,288,1583.5,45,19.607843,27.843138,86,1.5625,3.125,28,63.529411,51.764706,20.784313,36.862743,19.607843,0,100,1.960784,50,25,536,385.799988,13.769,5.490196,0,8424,0,255,6.82482603310014,0,2282.85273828125,13.7677572785513
593,288,1583.5,45,19.607843,27.843138,86,1.5625,3.125,28,63.529411,51.764706,20.784313,36.862743,19.607843,0,100,1.960784,50,25,536,385.799988,13.769,5.490196,0,8424,0,255,6.82482603310014,0,2282.85273828125,13.7677572785513
594,290,1585,45,19.607843,28.235294,86,1.5625,-3.90625,28,63.529411,51.764706,20.784313,36.862743,19.607843,0,100,1.960784,50,25,536,385.799988,13.769,5.490196,0,8424,0,255,6.82482603310014,0,2282.85273828125,13.7547278552593
595,290,1585,45,19.607843,28.235294,86,1.5625,-3.90625,28,63.92157,51.764706,20.784313,36.862743,19.607843,0,100,1.960784,50,25,536,385.799988,13.769,7.45098,0,8424,0,255,6.82482603310014,0,2282.85273828125,13.7547278552593
596,290,1585,45,19.607843,28.235294,86,1.5625,-3.90625,28,63.92157,52.549019,21.17647,37.254902,19.607843,0,100,1.960784,50,25,535.700012,386.399994,13.769,7.45098,0,8424,0,255,6.82482603310014,0,2282.85273828125,13.7547278552593
597,290,1585,45,19.607843,31.764706,86,0.78125,1.5625,35,63.92157,52.549019,21.17647,37.254902,19.607843,0,100,1.960784,50,25,535.700012,386.399994,13.769,7.45098,0,8424,0,255,6.82482603310014,0,2282.85273828125,13.7547278552593
598,291,1591.25,45,21.568628,31.764706,86,0.78125,1.5625,35,63.92157,52.549019,21.17647,37.254902,19.607843,0,100,1.960784,50,25,535.700012,386.399994,13.769,7.45098,0,8424,0,255,6.82482603310014,0,2282.85273828125,13.7007030011538
599,291,1591.25,45,21.568628,31.764706,86,0.78125,1.5625,35,61.176472,52.549019,21.17647,37.254902,19.607843,0,100,1.960784,50,25,535.400024,386.799988,13.769,10.196078,0,8424,0,255,6.82482603310014,0,2282.85273828125,13.7007030011538
600,291,1591.25,45,21.568628,31.764706,86,0.78125,1.5625,35,61.176472,54.117645,23.137255,38.823528,21.17647,0,100,3.529412,50,25,535.400024,386.799988,13.769,10.196078,0,8424,0,255,6.82482603310014,0.277777777777777,10005.7694049479,60.0503364130416
601,291,1641.25,46,21.568628,39.607841,86,-1.5625,3.90625,41,61.176472,54.117645,23.137255,38.823528,21.17647,0,100,3.529412,49,23,535.400024,386.799988,13.769,10.196078,0,8424,0,255,6.9764888338357,0,2367.28709284551,13.774617965986
602,293,1641.25,46,21.568628,39.607841,86,-1.5625,3.90625,41,48.235294,54.117645,23.137255,38.823528,21.17647,0,100,3.529412,49,23,535.400024,386.799988,13.769,12.156863,0,8424,0,255,6.9764888338357,0,2367.28709284551,13.774617965986
603,293,1641.25,46,21.568628,39.607841,86,-1.5625,3.90625,41,48.235294,54.509804,23.137255,38.823528,21.568628,0,100,3.921569,49,23,535.799988,387.5,13.769,12.156863,0,8424,0,255,6.9764888338357,0,2367.28709284551,13.774617965986
604,293,1641.25,46,21.568628,39.607841,86,-1.5625,3.90625,41,48.235294,54.509804,23.137255,38.823528,21.568628,0,100,3.921569,49,23,535.799988,387.5,13.769,12.156863,0,8424,0,255,6.9764888338357,0.277777777777779,10261.8241298826,59.710842614092
605,293,1704.5,47,21.568628,41.176472,86,-1.5625,2.34375,41,48.235294,54.509804,23.137255,38.823528,21.568628,0,100,3.921569,49,24,535.799988,387.5,13.769,12.156863,0,8424,0,255,7.12815163457126,0,2453.94370853374,13.7489952575519
606,295,1704.5,47,21.568628,41.176472,86,-1.5625,2.34375,41,45.098038,54.509804,23.137255,38.823528,21.568628,0,100,3.921569,49,24,535.799988,387.5,13.769,13.725491,0,8424,0,255,7.12815163457126,0,2453.94370853374,13.7489952575519
607,295,1704.5,47,21.568628,41.176472,86,-1.5625,2.34375,41,45.098038,54.117645,22.745098,38.431374,21.568628,0,100,3.529412,49,24,536.200012,388,13.769,13.725491,0,8424,0,255,7.12815163457126,0,2453.94370853374,13.7489952575519
608,295,1704.5,47,21.568628,38.823528,86,-1.5625,-2.34375,41,45.098038,54.117645,22.745098,38.431374,21.568628,0,100,3.529412,49,24,536.200012,388,13.769,13.725491,0,8424,0,255,7.12815163457126,0.555555555555555,18586.2585233486,104.135388030495
609,297,1743.75,49,21.568628,38.823528,86,-1.5625,-2.34375,39,45.098038,54.117645,22.745098,38.431374,21.568628,0,100,3.529412,48,24,536.200012,388,13.769,13.725491,0,8424,0,255,7.43147723604238,0,2634.11696337984,14.426274982238
610,297,1743.75,49,21.568628,38.823528,86,-1.5625,-2.34375,39,43.92157,54.117645,22.745098,38.431374,21.568628,0,100,3.529412,48,24,537.200012,389.100006,13.789,15.686275,0,8424,0,255,7.43147723604238,0,2634.11696337984,14.426274982238
611,297,1743.75,49,21.568628,38.823528,86,-1.5625,-2.34375,39,43.92157,54.509804,22.745098,38.823528,21.568628,0,100,3.921569,48,24,537.200012,389.100006,13.789,15.686275,0,8424,0,255,7.43147723604238,0.277777777777779,11043.515111528,60.4820469190495
612,297,1797.5,50,21.960785,39.607841,86,-1.5625,3.90625,38,43.92157,54.509804,22.745098,38.823528,21.568628,0,100,3.921569,48,24,537.200012,389.100006,13.789,15.686275,0,8424,0,255,7.58314003677794,0,2727.73022258659,14.4922523647855
613,299,1797.5,50,21.960785,39.607841,86,-1.5625,3.90625,38,45.882355,54.509804,22.745098,38.823528,21.568628,0,100,3.921569,48,24,537.200012,389.100006,13.789,18.82353,0,8424,0,255,7.58314003677794,0,2727.73022258659,14.4922523647855
614,299,1797.5,50,21.960785,39.607841,86,-1.5625,3.90625,38,45.882355,54.509804,22.745098,38.431374,21.568628,0,100,3.921569,48,24,538.5,390.299988,13.789,18.82353,0,8424,0,255,7.58314003677794,0,2727.73022258659,14.4922523647855
615,299,1797.5,50,21.960785,39.607841,86,-1.5625,3.90625,38,45.882355,54.509804,22.745098,38.431374,21.568628,0,100,3.921569,48,24,538.5,390.299988,13.789,18.82353,0,8425,0,255,7.58314003677794,0.277777777777777,11308.7487411051,60.0826428247864
616,299,1826.5,51,20,33.333332,86,0,2.34375,33,45.882355,54.509804,22.745098,38.431374,21.568628,0,100,3.921569,48,28,538.5,390.299988,13.789,18.82353,0,8425,0,255,7.7348028375135,0,2823.75898301505,14.7642476254003
617,300,1826.5,51,20,33.333332,86,0,2.34375,33,49.411766,54.509804,22.745098,38.431374,21.568628,0,100,3.921569,48,28,538.5,390.299988,13.789,12.941176,0,8425,0,255,7.7348028375135,0,2823.75898301505,14.7642476254003
618,300,1826.5,51,20,33.333332,86,0,2.34375,33,49.411766,51.372547,19.607843,35.686275,19.215687,0,100,1.176471,48,28,539.599976,391.399994,13.769,12.941176,0,8425,0,255,7.7348028375135,0,2823.75898301505,14.7642476254003
619,300,1826.5,51,20,25.09804,86,1.5625,3.90625,33,49.411766,51.372547,19.607843,35.686275,19.215687,0,100,1.176471,48,28,539.599976,391.399994,13.769,12.941176,0,8425,0,255,7.7348028375135,0,2823.75898301505,14.7642476254003
620,302,1809.25,51,19.607843,25.09804,86,1.5625,3.90625,25,49.411766,51.372547,19.607843,35.686275,19.215687,0,100,1.176471,48,25,539.599976,391.399994,13.769,12.941176,0,8425,0,255,7.7348028375135,0,2823.75898301505,14.9050149441999
621,302,1809.25,51,19.607843,25.09804,86,1.5625,3.90625,25,45.882355,51.372547,19.607843,35.686275,19.215687,0,100,1.176471,48,25,540,391.799988,13.769,14.90196,0,8425,0,255,7.7348028375135,0,2823.75898301505,14.9050149441999
622,302,1809.25,51,19.607843,25.09804,86,1.5625,3.90625,25,45.882355,52.156864,20.392157,36.470589,19.607843,0,100,1.960784,48,25,540,391.799988,13.769,14.90196,0,8425,0,255,7.7348028375135,0,2823.75898301505,14.9050149441999
623,302,1761.5,51,19.607843,27.058823,86,1.5625,-0.78125,27,45.882355,52.156864,20.392157,36.470589,19.607843,0,100,1.960784,48,26,540,391.799988,13.769,14.90196,0,8425,0,255,7.7348028375135,0,2823.75898301505,15.3090538108395
624,304,1761.5,51,19.607843,27.058823,86,1.5625,-0.78125,27,45.882355,52.156864,20.392157,36.470589,19.607843,0,100,1.960784,48,26,540,391.799988,13.769,16.862745,0,8425,0,255,7.7348028375135,0,2823.75898301505,15.3090538108395
625,304,1761.5,51,19.607843,27.058823,86,1.5625,-0.78125,27,45.882355,52.549019,21.17647,37.254902,19.607843,0,100,2.352941,48,26,540.200012,392.299988,13.769,16.862745,0,8425,0,255,7.7348028375135,0,2823.75898301505,15.3090538108395
626,304,1761.5,51,19.607843,27.058823,86,1.5625,-0.78125,27,45.882355,52.549019,21.17647,37.254902,20.392157,0,100,2.352941,48,26,540.200012,392.299988,13.769,16.862745,0,8425,0,255,7.7348028375135,-0.555555555555555,0,0
627,304,1739,49,21.17647,34.901962,86,-0.78125,3.125,36,45.882355,52.549019,21.17647,37.254902,20.392157,0,100,2.352941,48,25,540.200012,392.299988,13.769,16.862745,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.4656797011372
628,306,1739,49,21.17647,34.901962,86,-0.78125,3.125,36,49.411766,52.549019,21.17647,37.254902,20.392157,0,100,2.352941,48,25,540.200012,392.299988,13.769,21.568628,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.4656797011372
629,306,1739,49,21.17647,34.901962,86,-0.78125,3.125,36,49.411766,53.725491,22.352942,38.039215,20.784313,0,100,3.137255,48,25,540.299988,392.700012,13.769,21.568628,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.4656797011372
630,306,1739,49,21.17647,34.117645,86,-0.78125,-2.34375,36,49.411766,53.725491,22.352942,38.039215,20.784313,0,100,3.137255,48,25,540.299988,392.700012,13.769,21.568628,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.4656797011372
631,308,1738.25,49,20.392157,34.117645,86,0,-2.34375,33,49.411766,53.725491,22.352942,38.039215,20.784313,0,100,3.137255,48,27,540.299988,392.700012,13.769,21.568628,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.4719211852596
632,308,1738.25,49,20.392157,34.117645,86,0,-2.34375,33,50.980392,53.725491,22.352942,38.039215,20.784313,0,100,3.137255,48,27,540.5,393.100006,13.769,17.647058,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.4719211852596
633,308,1738.25,49,20.392157,34.117645,86,0,-2.34375,33,50.980392,52.549019,20.784313,36.862743,20,0,100,2.352941,48,27,540.5,393.100006,13.769,17.647058,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.4719211852596
634,308,1732.75,49,20.392157,28.627451,86,1.5625,1.5625,29,50.980392,52.549019,20.784313,36.862743,20,0,100,2.352941,48,27,540.5,393.100006,13.769,17.647058,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.5178571636286
635,310,1732.75,49,20,28.627451,86,1.5625,1.5625,29,50.980392,52.549019,20.784313,36.862743,20,0,100,2.352941,48,27,540.5,393.100006,13.769,17.647058,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.5178571636286
636,310,1732.75,49,20,28.627451,86,1.5625,1.5625,29,51.372547,52.549019,20.784313,36.862743,20,0,100,2.352941,48,27,540.5,393.200012,13.789,16.078432,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.5178571636286
637,310,1732.75,49,20,28.627451,86,1.5625,1.5625,29,51.372547,52.549019,21.568628,37.254902,20.392157,0,100,2.352941,48,27,540.5,393.200012,13.789,16.078432,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.5178571636286
638,310,1720.25,49,20.784313,34.117645,86,0,3.90625,33,51.372547,52.549019,21.568628,37.254902,20.392157,0,100,2.352941,48,26,540.5,393.200012,13.789,16.078432,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.6233495133135
639,311,1720.25,49,20.784313,34.117645,86,0,3.90625,33,42.35294,52.549019,21.568628,37.254902,20.392157,0,100,2.352941,48,26,540.5,393.200012,13.789,21.568628,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.6233495133135
640,311,1720.25,49,20.784313,34.117645,86,0,3.90625,33,42.35294,53.725491,22.352942,38.431374,21.17647,0,100,3.137255,48,26,540.400024,393.299988,13.789,21.568628,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.6233495133135
641,311,1720.25,49,20.784313,36.07843,86,0,3.90625,33,42.35294,53.725491,22.352942,38.431374,21.17647,0,100,3.137255,48,26,540.400024,393.299988,13.789,21.568628,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.6233495133135
642,313,1733.5,49,21.17647,36.07843,86,-0.78125,1.5625,36,42.35294,53.725491,22.352942,38.431374,21.17647,0,100,3.137255,48,25,540.400024,393.299988,13.789,21.568628,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.5115760024676
643,313,1733.5,49,21.17647,36.07843,86,-0.78125,1.5625,36,51.764706,53.725491,22.352942,38.431374,21.17647,0,100,3.137255,48,25,540.599976,393.5,13.789,22.352942,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.5115760024676
644,313,1733.5,49,21.17647,36.07843,86,-0.78125,1.5625,36,51.764706,53.333332,21.960785,38.039215,20.784313,0,100,3.137255,48,25,540.599976,393.5,13.691,22.352942,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.5115760024676
645,313,1731.25,49,21.17647,32.941177,86,0,3.125,33,51.764706,53.333332,21.960785,38.039215,20.784313,0,100,3.137255,48,25,540.599976,393.5,13.691,22.352942,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.5304358124347
646,315,1731.25,49,20.784313,32.941177,86,0,3.125,33,51.764706,53.333332,21.960785,38.039215,20.784313,0,100,3.137255,48,27,540.599976,393.5,13.691,22.352942,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.5304358124347
647,315,1731.25,49,20.784313,32.941177,86,0,3.125,33,52.156864,52.549019,21.960785,38.039215,20.784313,0,100,2.352941,48,27,540.799988,393.700012,13.808,19.607843,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.5304358124347
648,315,1731.25,49,20.784313,32.941177,86,0,3.125,33,52.156864,52.549019,21.17647,37.254902,20,0,100,2.352941,48,27,540.799988,393.700012,13.808,19.607843,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.5304358124347
649,315,1737.5,49,20,29.411764,86,1.5625,-3.125,29,52.156864,52.549019,21.17647,37.254902,20,0,100,2.352941,48,27,540.799988,393.700012,13.808,19.607843,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.4781680577137
650,317,1737.5,49,20,29.411764,86,1.5625,-3.125,29,43.137257,52.549019,21.17647,37.254902,20,0,100,2.352941,48,27,540.799988,393.700012,13.808,14.90196,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.4781680577137
651,317,1737.5,49,20,29.411764,86,1.5625,-3.125,29,43.137257,51.372547,20,36.07843,18.82353,0,100,1.176471,48,27,540.799988,393.700012,13.828,14.90196,0,8425,0,255,7.43147723604238,0,2634.11696337984,14.4781680577137
652,317,1737.5,49,20,29.411764,86,1.5625,-3.125,29,43.137257,51.372547,20,36.07843,18.82353,0,100,1.176471,48,27,540.799988,393.700012,13.828,14.90196,0,8425,0,255,7.43147723604238,-0.277777777777779,0,0
653,319,1696.75,48,19.215687,23.921568,86,1.5625,3.90625,24,43.137257,51.372547,20,36.07843,18.82353,0,100,1.176471,48,24,540.799988,393.700012,13.828,14.90196,0,8425,0,255,7.27981443530682,0,2542.87089537037,14.3123129811622
654,319,1696.75,48,19.215687,23.921568,86,1.5625,3.90625,24,38.039215,51.372547,20,36.07843,18.82353,0,100,1.176471,48,24,540.5,393.700012,13.828,13.725491,0,8425,0,255,7.27981443530682,0,2542.87089537037,14.3123129811622
655,319,1696.75,48,19.215687,23.921568,86,1.5625,3.90625,24,38.039215,51.372547,20,36.07843,19.215687,0,100,1.176471,48,24,540.5,393.600006,13.828,13.725491,0,8425,0,255,7.27981443530682,0,2542.87089537037,14.3123129811622
656,319,1679.5,48,19.215687,24.705883,86,1.5625,0,24,38.039215,51.372547,20,36.07843,19.215687,0,100,1.176471,48,24,540.5,393.600006,13.828,13.725491,0,8425,0,255,7.27981443530682,0,2542.87089537037,14.459313516396
657,320,1679.5,48,19.215687,24.705883,86,1.5625,0,24,38.039215,51.372547,20,36.07843,19.215687,0,100,1.176471,48,24,540.5,393.600006,13.828,13.725491,0,8425,0,255,7.27981443530682,0,2542.87089537037,14.459313516396
658,320,1679.5,48,19.215687,24.705883,86,1.5625,0,24,40.392159,51.372547,20,36.07843,19.215687,0,100,1.960784,48,24,540,393.299988,13.828,14.509804,0,8425,0,255,7.27981443530682,0,2542.87089537037,14.459313516396
659,320,1679.5,48,19.215687,24.705883,86,1.5625,0,24,40.392159,51.764706,20.784313,36.862743,19.607843,0,100,1.960784,48,24,540,393.299988,13.828,14.509804,0,8425,0,255,7.27981443530682,-0.277777777777777,0,0
660,320,1651.5,47,20.392157,32.549019,86,0,3.125,32,40.392159,51.764706,20.784313,36.862743,19.607843,0,100,1.960784,48,26,540,393.299988,13.828,14.509804,0,8425,0,255,7.12815163457126,0,2453.94370853374,14.1902285295169
661,322,1651.5,47,20.392157,32.549019,86,0,3.125,32,34.117645,51.764706,20.784313,36.862743,19.607843,0,100,1.960784,48,26,540,393.299988,13.828,16.862745,0,8425,0,255,7.12815163457126,0,2453.94370853374,14.1902285295169
662,322,1651.5,47,20.392157,32.549019,86,0,3.125,32,34.117645,52.549019,21.568628,37.254902,20,0,100,2.352941,48,26,539.299988,392.799988,13.828,16.862745,0,8425,0,255,7.12815163457126,0,2453.94370853374,14.1902285295169
663,322,1651.5,47,20.392157,32.549019,86,0,3.125,32,34.117645,52.549019,21.568628,37.254902,20,0,100,2.352941,48,26,539.299988,392.799988,13.828,16.862745,0,8425,0,255,7.12815163457126,-0.277777777777779,0,0
664,324,1596,46,17.647058,20.392157,86,-1.5625,0.78125,20,34.117645,52.549019,21.568628,37.254902,20,0,100,2.352941,48,7,539.299988,392.799988,13.828,16.862745,0,8425,0,255,6.9764888338357,0,2367.28709284551,14.165157729746
665,324,1596,46,17.647058,20.392157,86,-1.5625,0.78125,20,40.392159,52.549019,21.568628,37.254902,20,0,100,2.352941,48,7,539.299988,392.799988,13.828,0,0,8425,0,255,6.9764888338357,0,2367.28709284551,14.165157729746
666,324,1596,46,17.647058,20.392157,86,-1.5625,0.78125,20,40.392159,54.117645,22.745098,38.431374,21.17647,0,100,3.921569,48,7,538.900024,392.200012,13.828,0,0,8425,0,255,6.9764888338357,0,2367.28709284551,14.165157729746
667,324,1596,46,17.647058,37.254902,86,0,0.78125,20,40.392159,54.117645,22.745098,38.431374,21.17647,0,100,3.921569,48,7,538.900024,392.200012,13.828,0,0,8425,0,255,6.9764888338357,-0.277777777777777,0,0
668,326,1584.25,45,18.82353,37.254902,86,0,0.78125,32,40.392159,54.117645,22.745098,38.431374,21.17647,0,100,3.921569,48,25,538.900024,392.200012,13.828,0,0,8425,0,255,6.82482603310014,0,2282.85273828125,13.7612394827748
669,326,1584.25,45,18.82353,37.254902,86,0,0.78125,32,40.392159,54.117645,22.745098,38.431374,21.17647,0,100,3.921569,48,25,537.900024,391.899994,13.828,0,0,8425,0,255,6.82482603310014,0,2282.85273828125,13.7612394827748
670,326,1584.25,45,18.82353,37.254902,86,0,0.78125,32,40.392159,50.588234,20.392157,36.470589,19.215687,0,100,0,48,25,537.900024,391.899994,13.828,0,0,8425,0,255,6.82482603310014,-0.277777777777779,0,0
671,326,1551.5,44,21.17647,28.627451,86,1.5625,-0.78125,28,40.392159,50.588234,20.392157,36.470589,19.215687,0,100,0,48,25,537.900024,391.899994,13.828,0,0,8425,0,255,6.67316323236458,0,2200.59233481653,13.5453798243621
672,328,1551.5,44,21.17647,28.627451,86,1.5625,-0.78125,28,27.843138,50.588234,20.392157,36.470589,19.215687,0,100,0,48,25,537.900024,391.899994,13.828,14.117647,0,8425,0,255,6.67316323236458,0,2200.59233481653,13.5453798243621
673,328,1551.5,44,21.17647,28.627451,86,1.5625,-0.78125,28,27.843138,52.549019,21.568628,37.64706,20,0,100,2.352941,48,25,537,391.200012,13.828,14.117647,0,8425,0,255,6.67316323236458,0,2200.59233481653,13.5453798243621
674,328,1551.5,44,21.17647,28.627451,86,1.5625,-0.78125,28,27.843138,52.549019,21.568628,37.64706,20,0,100,2.352941,48,25,537,391.200012,13.828,14.117647,0,8425,0,255,6.67316323236458,-0.277777777777777,0,0
675,328,1560,43,20.392157,36.862743,86,-0.78125,2.34375,37,27.843138,52.549019,21.568628,37.64706,20,0,100,2.352941,48,23,537,391.200012,13.828,14.117647,0,8425,0,255,6.52150043162903,0,2120.45757242691,12.9810062927417
676,329,1560,43,20.392157,36.862743,86,-0.78125,2.34375,37,30.980392,52.549019,21.568628,37.64706,20,0,100,2.352941,48,23,537,391.200012,13.828,12.941176,0,8425,0,255,6.52150043162903,0,2120.45757242691,12.9810062927417
677,329,1560,43,20.392157,36.862743,86,-0.78125,2.34375,37,30.980392,53.725491,22.352942,38.431374,20.784313,0,100,3.137255,48,23,536.5,390.799988,13.828,12.941176,0,8425,0,255,6.52150043162903,0,2120.45757242691,12.9810062927417
678,329,1560,43,20.392157,36.07843,86,-0.78125,2.34375,37,30.980392,53.725491,22.352942,38.431374,20.784313,0,100,3.137255,48,23,536.5,390.799988,13.828,12.941176,0,8425,0,255,6.52150043162903,0.555555555555555,16879.8094242788,103.334730770424
679,331,1592.75,45,21.568628,36.07843,86,-0.78125,2.34375,39,30.980392,53.725491,22.352942,38.431374,20.784313,0,100,3.137255,48,23,536.5,390.799988,13.828,12.941176,0,8425,0,255,6.82482603310014,0,2282.85273828125,13.6878001259369
680,331,1592.75,45,21.568628,36.07843,86,-0.78125,2.34375,39,29.411764,53.725491,22.352942,38.431374,20.784313,0,100,3.137255,48,23,536.299988,390.399994,13.828,13.333333,0,8425,0,255,6.82482603310014,0,2282.85273828125,13.6878001259369
681,331,1592.75,45,21.568628,36.07843,86,-0.78125,2.34375,39,29.411764,52.156864,21.17647,37.254902,19.607843,0,100,1.960784,48,23,536.299988,390.399994,13.828,13.333333,0,8425,0,255,6.82482603310014,0,2282.85273828125,13.6878001259369
682,331,1603,45,19.215687,27.058823,86,1.5625,-3.125,26,29.411764,52.156864,21.17647,37.254902,19.607843,0,100,1.960784,47,24,536.299988,390.399994,13.828,13.333333,0,8425,0,255,6.82482603310014,0,2282.85273828125,13.6002767626862
683,333,1603,45,19.215687,27.058823,86,1.5625,-3.125,26,36.862743,52.156864,21.17647,37.254902,19.607843,0,100,1.960784,47,24,536.299988,390.399994,13.828,14.509804,0,8425,0,255,6.82482603310014,0,2282.85273828125,13.6002767626862
684,333,1603,45,19.215687,27.058823,86,1.5625,-3.125,26,36.862743,53.725491,22.745098,38.431374,20.784313,0,100,3.529412,47,24,536,390.100006,13.828,14.509804,0,8425,0,255,6.82482603310014,0,2282.85273828125,13.6002767626862
685,333,1603,45,19.215687,27.058823,86,1.5625,-3.125,26,36.862743,53.725491,22.745098,38.431374,20.784313,0,100,3.529412,47,24,536,390.100006,13.828,14.509804,0,8425,0,255,6.82482603310014,0.277777777777777,10005.7694049479,59.6101670725218
686,333,1603,46,20.784313,36.470589,86,-0.78125,2.34375,36,36.862743,53.725491,22.745098,38.431374,20.784313,0,100,3.529412,47,24,536,390.100006,13.828,14.509804,0,8425,0,255,6.9764888338357,0,2367.28709284551,14.1033011457733
687,335,1603,46,20.784313,36.470589,86,-0.78125,2.34375,36,39.607841,53.725491,22.745098,38.431374,20.784313,0,100,3.529412,47,24,536,390.100006,13.828,16.862745,0,8425,0,255,6.9764888338357,0,2367.28709284551,14.1033011457733
688,335,1603,46,20.784313,36.470589,86,-0.78125,2.34375,36,39.607841,54.117645,22.745098,38.431374,21.17647,0,100,3.529412,47,24,535.900024,389.899994,13.828,16.862745,0,8425,0,255,6.9764888338357,0,2367.28709284551,14.1033011457733
689,335,1603,46,20.784313,36.470589,86,-0.78125,2.34375,36,39.607841,54.117645,22.745098,38.431374,21.17647,0,100,3.529412,47,24,535.900024,389.899994,13.828,16.862745,0,8425,0,255,6.9764888338357,0.277777777777779,10261.8241298826,61.1356334624944
690,337,1627.25,47,20.784313,36.470589,86,-0.78125,2.34375,37,39.607841,54.117645,22.745098,38.431374,21.17647,0,100,3.529412,47,24,535.900024,389.899994,13.828,16.862745,0,8425,0,255,7.12815163457126,0,2453.94370853374,14.4016975980932
691,337,1627.25,47,20.784313,36.470589,86,-0.78125,2.34375,37,40.784313,54.117645,22.745098,38.431374,21.17647,0,100,3.529412,47,24,536.099976,389.799988,13.828,15.686275,0,8425,0,255,7.12815163457126,0,2453.94370853374,14.4016975980932
