,Index (),ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED (),N_RAD,DIV,BESCHLEUNIGUNG,LEISTUNG,DREHMOMENT
251,0,117,14.191666666666666,0.0,18.431372,34.509804,54,3.90625,-8.59375,35,35.294117,50.196079,16.078432,31.764706,18.431372,0,101,0.0,30,5,358.299988,87.5,14.062,0.0,0,7496,0,255,0.0,0.0,0.0,0.0,0.0
252,0,117,14.191666666666666,0.0,18.431372,34.509804,54,3.90625,-8.59375,35,35.294117,50.196079,16.078432,31.764706,18.431372,0,101,0.0,30,5,358.299988,87.5,14.082,0.0,0,7496,0,255,0.0,0.0,0.0,0.0,0.0
253,0,117,14.216666666666667,0.0,18.431372,34.117645,54,3.90625,-7.03125,33,35.294117,50.196079,16.078432,31.764706,18.431372,0,101,0.0,30,5,358.299988,87.5,14.082,0.0,0,7496,0,255,0.0,0.0,0.0,0.0,0.0
254,0,119,14.216666666666667,0.0,18.431372,34.117645,54,3.90625,-7.03125,33,35.294117,50.196079,16.078432,31.764706,18.431372,0,101,0.0,30,5,358.299988,87.5,14.082,0.0,0,7496,0,255,0.0,0.0,0.0,0.0,0.0
255,0,119,14.216666666666667,0.0,18.431372,34.117645,54,3.90625,-7.03125,33,35.294117,48.627453,16.078432,31.764706,18.431372,0,101,0.0,30,5,360.0,89.100006,14.14,0.0,0,7496,0,255,0.0,0.0,0.0,0.0,0.0
256,0,119,14.216666666666667,0.0,18.431372,34.117645,54,3.90625,-7.03125,33,35.294117,48.627453,16.078432,31.764706,17.254902,0,101,0.0,30,5,360.0,89.100006,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
257,0,119,14.7125,0.0,17.254902,26.274509,54,3.90625,-10.15625,26,35.294117,48.627453,16.078432,31.764706,17.254902,0,101,0.0,30,4,360.0,89.100006,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
258,0,120,14.7125,0.0,17.254902,26.274509,54,3.90625,-10.15625,26,35.294117,48.627453,16.078432,31.764706,17.254902,0,101,0.0,30,4,360.0,89.100006,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
259,0,120,14.7125,0.0,17.254902,26.274509,54,3.90625,-10.15625,26,35.294117,48.627453,16.078432,31.764706,16.862745,0,101,0.0,30,4,360.799988,89.899994,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
260,0,120,14.7125,0.0,17.254902,25.882353,54,3.90625,-10.15625,26,35.294117,48.627453,16.078432,31.764706,16.862745,0,101,0.0,30,4,360.799988,89.899994,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
261,0,122,14.4125,0.0,16.862745,25.882353,55,3.90625,-7.8125,26,35.294117,48.627453,16.078432,31.764706,16.862745,0,101,0.0,30,6,360.799988,89.899994,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
262,0,122,14.4125,0.0,16.862745,25.882353,55,3.90625,-7.8125,26,35.294117,48.627453,16.078432,31.764706,16.862745,0,101,0.0,30,6,361.899994,89.899994,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
263,0,122,14.4125,0.0,16.862745,25.882353,55,3.90625,-7.8125,26,35.294117,48.627453,16.078432,31.764706,16.862745,0,101,0.0,30,6,361.899994,91.300003,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
264,0,122,13.995833333333334,0.0,16.862745,25.490196,55,3.90625,-8.59375,25,35.294117,48.627453,16.078432,31.764706,16.862745,0,101,0.0,30,6,361.899994,91.300003,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
265,0,124,13.995833333333334,0.0,16.862745,25.490196,55,3.90625,-8.59375,25,35.294117,48.627453,16.078432,31.764706,16.862745,0,101,0.0,30,7,361.899994,91.300003,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
266,0,124,13.995833333333334,0.0,16.862745,25.490196,55,3.90625,-8.59375,25,35.294117,48.627453,16.078432,31.764706,16.862745,0,101,0.0,30,7,362.799988,92.699997,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
267,0,124,13.995833333333334,0.0,16.862745,25.490196,55,3.90625,-8.59375,25,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,30,7,362.799988,92.699997,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
268,0,124,13.695833333333333,0.0,16.862745,25.490196,55,3.90625,-12.5,25,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,30,8,362.799988,92.699997,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
269,0,126,13.695833333333333,0.0,16.862745,25.490196,55,3.90625,-12.5,25,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,30,8,362.799988,92.699997,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
270,0,126,13.695833333333333,0.0,16.862745,25.490196,55,3.90625,-12.5,25,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,30,8,363.5,94.0,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
271,0,126,13.695833333333333,0.0,16.862745,25.490196,55,3.90625,-12.5,25,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,30,8,363.5,94.0,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
272,0,128,13.4625,0.0,16.862745,25.882353,55,3.90625,-8.59375,25,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,30,7,363.5,94.0,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
273,0,128,13.4625,0.0,16.862745,25.882353,55,3.90625,-8.59375,25,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,30,7,363.5,94.0,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
274,0,128,13.4625,0.0,16.862745,25.882353,55,3.90625,-8.59375,25,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,30,7,363.700012,94.600006,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
275,0,128,13.4625,0.0,16.862745,32.156864,55,3.90625,-5.46875,34,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,30,7,363.700012,94.600006,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
276,0,129,14.179166666666667,0.0,18.82353,32.156864,55,3.90625,-5.46875,34,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,30,1,363.700012,94.600006,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
277,0,129,14.179166666666667,0.0,18.82353,32.156864,55,3.90625,-5.46875,34,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,30,1,364.299988,95.800003,14.062,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
278,0,129,14.179166666666667,0.0,18.82353,32.156864,55,3.90625,-5.46875,34,35.294117,50.980392,16.078432,31.764706,18.82353,0,101,0.0,30,1,364.299988,95.800003,14.062,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
279,0,129,14.620833333333334,0.0,18.82353,36.862743,55,3.125,-3.90625,37,35.294117,50.980392,16.078432,31.764706,18.82353,0,101,0.0,30,0,364.299988,95.800003,14.062,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
280,0,131,14.620833333333334,0.0,18.82353,36.862743,55,3.125,-3.90625,37,35.294117,50.980392,16.078432,31.764706,18.82353,0,101,0.0,30,0,364.299988,95.800003,14.062,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
281,0,131,14.620833333333334,0.0,18.82353,36.862743,55,3.125,-3.90625,37,35.294117,50.980392,16.078432,31.764706,18.82353,0,101,0.0,30,0,365.399994,97.199997,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
282,0,131,14.620833333333334,0.0,18.82353,36.862743,55,3.125,-3.90625,37,35.294117,50.980392,16.078432,31.764706,18.82353,0,101,0.0,30,0,365.399994,97.199997,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
283,0,131,14.895833333333334,0.0,18.431372,35.294117,55,3.125,-4.6875,35,35.294117,50.980392,16.078432,31.764706,18.82353,0,101,0.0,30,3,365.399994,97.199997,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
284,0,133,14.895833333333334,0.0,18.431372,35.294117,55,3.125,-4.6875,35,35.294117,50.980392,16.078432,31.764706,18.82353,0,101,0.0,30,3,365.399994,97.199997,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
285,0,133,14.895833333333334,0.0,18.431372,35.294117,55,3.125,-4.6875,35,35.294117,50.588234,16.078432,31.764706,18.431372,0,101,0.0,30,3,366.799988,98.699997,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
286,0,133,14.895833333333334,0.0,18.431372,34.117645,56,3.90625,-4.6875,35,35.294117,50.588234,16.078432,31.764706,18.431372,0,101,0.0,30,3,366.799988,98.699997,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
287,0,135,14.958333333333334,0.0,18.431372,34.117645,56,3.90625,-4.6875,34,35.294117,50.588234,16.078432,31.764706,18.431372,0,101,0.0,30,4,366.799988,98.699997,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
288,0,135,14.958333333333334,0.0,18.431372,34.117645,56,3.90625,-4.6875,34,35.294117,50.588234,16.078432,31.764706,18.431372,0,101,0.0,30,4,367.5,99.5,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
289,0,135,14.958333333333334,0.0,18.431372,34.117645,56,3.90625,-4.6875,34,35.294117,50.588234,16.078432,31.764706,18.431372,0,101,0.0,30,4,367.5,99.5,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
290,0,135,14.633333333333333,0.0,18.431372,33.333332,56,3.90625,-6.25,33,35.294117,50.588234,16.078432,31.764706,18.431372,0,101,0.0,30,6,367.5,99.5,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
291,0,137,14.633333333333333,0.0,18.431372,33.333332,56,3.90625,-6.25,33,35.294117,50.588234,16.078432,31.764706,18.431372,0,101,0.0,30,6,367.5,99.5,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
292,0,137,14.633333333333333,0.0,18.431372,33.333332,56,3.90625,-6.25,33,35.294117,50.196079,16.078432,31.764706,18.431372,0,101,0.0,30,6,369.0,101.100006,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
293,0,137,14.633333333333333,0.0,18.431372,33.333332,56,3.90625,-6.25,33,35.294117,50.196079,16.078432,31.764706,18.431372,0,101,0.0,30,6,369.0,101.100006,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
294,0,137,14.4625,0.0,18.039215,33.333332,56,3.90625,-4.6875,34,35.294117,50.196079,16.078432,31.764706,18.431372,0,101,0.0,30,5,369.0,101.100006,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
295,0,138,14.4625,0.0,18.039215,33.333332,56,3.90625,-4.6875,34,35.294117,50.196079,16.078432,31.764706,18.431372,0,101,0.0,30,5,369.0,101.100006,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
296,0,138,14.4625,0.0,18.039215,33.333332,56,3.90625,-4.6875,34,35.294117,50.196079,16.078432,31.764706,18.039215,0,101,0.0,30,5,370.5,102.699997,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
297,0,138,14.4625,0.0,18.039215,33.725491,56,3.90625,-4.6875,34,35.294117,50.196079,16.078432,31.764706,18.039215,0,101,0.0,30,5,370.5,102.699997,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
298,0,140,14.320833333333333,0.0,18.039215,33.725491,56,3.90625,-4.6875,34,35.294117,50.196079,16.078432,31.764706,18.039215,0,101,0.0,30,5,370.5,102.699997,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
299,0,140,14.320833333333333,0.0,18.039215,33.725491,56,3.90625,-4.6875,34,35.294117,50.196079,16.078432,31.764706,18.039215,0,101,0.0,30,5,371.899994,104.399994,14.062,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
300,0,140,14.320833333333333,0.0,18.039215,33.725491,56,3.90625,-4.6875,34,35.294117,50.196079,16.078432,31.764706,18.039215,0,101,0.0,30,5,371.899994,104.399994,14.062,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
301,0,140,14.254166666666666,0.0,18.039215,33.725491,56,3.90625,-6.25,35,35.294117,50.196079,16.078432,31.764706,18.039215,0,101,0.0,30,5,371.899994,104.399994,14.062,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
302,0,142,14.254166666666666,0.0,18.039215,33.725491,56,3.90625,-6.25,35,35.294117,50.196079,16.078432,31.764706,18.039215,0,101,0.0,30,5,371.899994,104.399994,14.062,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
303,0,142,14.254166666666666,0.0,18.039215,33.725491,56,3.90625,-6.25,35,35.294117,50.196079,16.078432,31.764706,18.039215,0,101,0.0,30,5,372.600006,105.199997,14.062,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
304,0,142,14.254166666666666,0.0,18.039215,33.725491,56,3.90625,-6.25,35,35.294117,50.196079,16.078432,31.764706,18.039215,0,101,0.0,30,5,372.600006,105.199997,14.062,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
305,0,142,14.216666666666667,0.0,18.039215,33.725491,57,3.90625,-5.46875,34,35.294117,50.196079,16.078432,31.764706,18.039215,0,101,0.0,30,4,372.600006,105.199997,14.062,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
306,0,144,14.216666666666667,0.0,18.039215,33.725491,57,3.90625,-5.46875,34,35.294117,50.196079,16.078432,31.764706,18.039215,0,101,0.0,30,4,372.600006,105.199997,14.062,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
307,0,144,14.216666666666667,0.0,18.039215,33.725491,57,3.90625,-5.46875,34,35.294117,50.196079,16.078432,31.764706,18.039215,0,101,0.0,30,4,374.100006,106.899994,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
308,0,144,14.216666666666667,0.0,18.039215,33.725491,57,3.90625,-3.90625,34,35.294117,50.196079,16.078432,31.764706,18.039215,0,101,0.0,30,4,374.100006,106.899994,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
309,0,146,14.191666666666666,0.0,18.039215,33.725491,57,3.90625,-3.90625,34,35.294117,50.196079,16.078432,31.764706,18.039215,0,101,0.0,30,4,374.100006,106.899994,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
310,0,146,14.191666666666666,0.0,18.039215,33.725491,57,3.90625,-3.90625,34,35.294117,50.196079,16.078432,31.764706,18.039215,0,101,0.0,30,4,375.399994,108.600006,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
311,0,146,14.191666666666666,0.0,18.039215,33.725491,57,3.90625,-3.90625,34,35.294117,50.196079,16.078432,31.764706,18.039215,0,101,0.0,30,4,375.399994,108.600006,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
312,0,146,14.1125,0.0,18.039215,33.725491,58,3.90625,-5.46875,34,35.294117,50.196079,16.078432,31.764706,18.039215,0,101,0.0,30,5,375.399994,108.600006,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
313,0,148,14.1125,0.0,18.039215,33.725491,58,3.90625,-5.46875,34,35.294117,50.196079,16.078432,31.764706,18.039215,0,101,0.0,30,5,375.399994,108.600006,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
314,0,148,14.1125,0.0,18.039215,33.725491,58,3.90625,-5.46875,34,35.294117,50.196079,16.078432,31.764706,18.039215,0,101,0.0,30,5,376.700012,110.300003,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
315,0,148,14.1125,0.0,18.039215,33.725491,58,3.90625,-5.46875,34,35.294117,50.196079,16.078432,31.764706,18.039215,0,101,0.0,30,5,376.700012,110.300003,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
316,0,148,14.775,0.0,16.862745,30.588236,58,3.90625,-5.46875,27,35.294117,50.196079,16.078432,31.764706,18.039215,0,101,0.0,30,-2,376.700012,110.300003,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
317,0,149,14.775,0.0,16.862745,30.588236,58,3.90625,-5.46875,27,35.294117,50.196079,16.078432,31.764706,18.039215,0,101,0.0,30,-2,376.700012,110.300003,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
318,0,149,14.775,0.0,16.862745,30.588236,58,3.90625,-5.46875,27,35.294117,48.627453,16.078432,31.764706,16.862745,0,101,0.0,30,-2,377.299988,111.199997,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
319,0,149,14.775,0.0,16.862745,25.882353,58,3.90625,-9.375,27,35.294117,48.627453,16.078432,31.764706,16.862745,0,101,0.0,30,-2,377.299988,111.199997,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
320,0,151,14.075,0.0,16.862745,25.882353,58,3.90625,-9.375,26,35.294117,48.627453,16.078432,31.764706,16.862745,0,101,0.0,31,5,377.299988,111.199997,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
321,0,151,14.075,0.0,16.862745,25.882353,58,3.90625,-9.375,26,35.294117,48.627453,16.078432,31.764706,16.862745,0,101,0.0,31,5,378.299988,112.800003,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
322,0,151,14.075,0.0,16.862745,25.882353,58,3.90625,-9.375,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,31,5,378.299988,112.800003,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
323,0,151,13.7625,0.0,16.862745,25.09804,58,3.90625,-3.90625,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,31,7,378.299988,112.800003,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
324,0,153,13.7625,0.0,16.470589,25.09804,58,3.90625,-3.90625,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,31,7,378.299988,112.800003,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
325,0,153,13.7625,0.0,16.470589,25.09804,58,3.90625,-3.90625,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,31,7,378.899994,114.199997,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
326,0,153,13.7625,0.0,16.470589,25.09804,58,3.90625,-3.90625,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0.0,31,7,378.899994,114.199997,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
327,0,153,13.333333333333334,0.0,16.470589,25.490196,58,3.90625,-8.59375,25,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0.0,31,7,378.899994,114.199997,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
328,0,155,13.333333333333334,0.0,16.470589,25.490196,58,3.90625,-8.59375,25,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0.0,31,7,378.899994,114.199997,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
329,0,155,13.333333333333334,0.0,16.470589,25.490196,58,3.90625,-8.59375,25,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0.0,31,7,379.299988,115.600006,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
330,0,155,13.333333333333334,0.0,16.470589,25.882353,58,3.90625,-8.59375,25,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0.0,31,7,379.299988,115.600006,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
331,0,157,12.916666666666666,0.0,16.470589,25.882353,58,3.90625,-12.5,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0.0,31,7,379.299988,115.600006,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
332,0,157,12.916666666666666,0.0,16.470589,25.882353,58,3.90625,-12.5,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0.0,31,7,379.399994,115.600006,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
333,0,157,12.916666666666666,0.0,16.470589,25.882353,58,3.90625,-12.5,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0.0,31,7,379.399994,116.300003,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
334,0,157,13.033333333333333,0.0,16.470589,26.274509,58,3.90625,-7.03125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0.0,31,7,379.399994,116.300003,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
335,0,158,13.033333333333333,0.0,16.862745,26.274509,58,3.90625,-7.03125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0.0,31,4,379.399994,116.300003,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
336,0,158,13.033333333333333,0.0,16.862745,26.274509,58,3.90625,-7.03125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0.0,31,4,379.600006,117.5,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
337,0,158,13.033333333333333,0.0,16.862745,26.274509,58,3.90625,-7.03125,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,31,4,379.600006,117.5,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
338,0,158,13.1375,0.0,16.862745,26.274509,59,3.90625,-3.125,27,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,31,3,379.600006,117.5,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
339,0,160,13.1375,0.0,16.862745,26.274509,59,3.90625,-3.125,27,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,31,3,379.600006,117.5,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
340,0,160,13.1375,0.0,16.862745,26.274509,59,3.90625,-3.125,27,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,31,3,379.700012,118.699997,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
341,0,160,13.1375,0.0,16.862745,26.274509,59,3.90625,-3.125,27,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,31,3,379.700012,118.699997,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
342,0,162,13.083333333333334,0.0,16.862745,26.274509,59,3.90625,-7.03125,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,31,3,379.700012,118.699997,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
343,0,162,13.083333333333334,0.0,16.862745,26.274509,59,3.90625,-7.03125,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,31,3,379.700012,118.699997,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
344,0,162,13.083333333333334,0.0,16.862745,26.274509,59,3.90625,-7.03125,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,31,3,379.700012,119.800003,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
345,0,162,13.083333333333334,0.0,16.862745,26.274509,59,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,31,3,379.700012,119.800003,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
346,0,164,13.1625,0.0,16.862745,26.274509,59,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,31,3,379.700012,119.800003,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
347,0,164,13.1625,0.0,16.862745,26.274509,59,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,31,3,379.700012,120.399994,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
348,0,164,13.1625,0.0,16.862745,26.274509,59,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,31,3,379.700012,120.399994,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
349,0,164,13.004166666666666,0.0,16.862745,26.274509,59,3.90625,-7.03125,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,31,4,379.700012,120.399994,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
350,0,166,13.004166666666666,0.0,16.862745,26.274509,59,3.90625,-7.03125,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0.0,31,4,379.700012,120.399994,14.14,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
351,0,166,13.004166666666666,0.0,16.862745,26.274509,59,3.90625,-7.03125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0.0,31,4,379.700012,121.5,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
352,0,166,13.004166666666666,0.0,16.862745,26.274509,59,3.90625,-7.03125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0.0,31,4,379.700012,121.5,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
353,0,166,13.1375,0.0,16.470589,26.274509,60,3.90625,-4.6875,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0.0,31,3,379.700012,121.5,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
354,0,167,13.1375,0.0,16.470589,26.274509,60,3.90625,-4.6875,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0.0,31,3,379.700012,121.5,14.121,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
355,0,167,13.1375,0.0,16.470589,26.274509,60,3.90625,-4.6875,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0.0,31,3,379.700012,122.5,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
356,0,167,13.1375,0.0,16.470589,26.274509,60,3.90625,-3.125,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0.0,31,3,379.700012,122.5,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
357,0,169,13.15,0.0,16.470589,26.274509,60,3.90625,-3.125,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0.0,31,3,379.700012,122.5,14.082,0.0,0,7497,0,255,0.0,0.0,0.0,0.0,0.0
