Index (),ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED (),N_RAD,BESCHLEUNIGUNG,LEISTUNG,DREHMOMENT
321,151,844.5,0,16.862745,25.882353,58,3.90625,-9.375,26,35.294117,48.627453,16.078432,31.764706,16.862745,0,101,0,31,5,377.299988,111.199997,14.14,0,0,7497,0,255,0,0,0,0
322,151,844.5,0,16.862745,25.882353,58,3.90625,-9.375,26,35.294117,48.627453,16.078432,31.764706,16.862745,0,101,0,31,5,378.299988,112.800003,14.14,0,0,7497,0,255,0,0,0,0
323,151,844.5,0,16.862745,25.882353,58,3.90625,-9.375,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0,31,5,378.299988,112.800003,14.14,0,0,7497,0,255,0,0,0,0
324,151,825.75,0,16.862745,25.09804,58,3.90625,-3.90625,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0,31,7,378.299988,112.800003,14.14,0,0,7497,0,255,0,0,0,0
325,153,825.75,0,16.470589,25.09804,58,3.90625,-3.90625,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0,31,7,378.299988,112.800003,14.14,0,0,7497,0,255,0,0,0,0
326,153,825.75,0,16.470589,25.09804,58,3.90625,-3.90625,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0,31,7,378.899994,114.199997,14.121,0,0,7497,0,255,0,0,0,0
327,153,825.75,0,16.470589,25.09804,58,3.90625,-3.90625,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,7,378.899994,114.199997,14.121,0,0,7497,0,255,0,0,0,0
328,153,800,0,16.470589,25.490196,58,3.90625,-8.59375,25,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,7,378.899994,114.199997,14.121,0,0,7497,0,255,0,0,0,0
329,155,800,0,16.470589,25.490196,58,3.90625,-8.59375,25,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,7,378.899994,114.199997,14.121,0,0,7497,0,255,0,0,0,0
330,155,800,0,16.470589,25.490196,58,3.90625,-8.59375,25,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,7,379.299988,115.600006,14.121,0,0,7497,0,255,0,0,0,0
331,155,800,0,16.470589,25.882353,58,3.90625,-8.59375,25,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,7,379.299988,115.600006,14.121,0,0,7497,0,255,0,0,0,0
332,157,775,0,16.470589,25.882353,58,3.90625,-12.5,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,7,379.299988,115.600006,14.121,0,0,7497,0,255,0,0,0,0
333,157,775,0,16.470589,25.882353,58,3.90625,-12.5,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,7,379.399994,115.600006,14.121,0,0,7497,0,255,0,0,0,0
334,157,775,0,16.470589,25.882353,58,3.90625,-12.5,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,7,379.399994,116.300003,14.14,0,0,7497,0,255,0,0,0,0
335,157,782,0,16.470589,26.274509,58,3.90625,-7.03125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,7,379.399994,116.300003,14.14,0,0,7497,0,255,0,0,0,0
336,158,782,0,16.862745,26.274509,58,3.90625,-7.03125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,4,379.399994,116.300003,14.14,0,0,7497,0,255,0,0,0,0
337,158,782,0,16.862745,26.274509,58,3.90625,-7.03125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,4,379.600006,117.5,14.121,0,0,7497,0,255,0,0,0,0
338,158,782,0,16.862745,26.274509,58,3.90625,-7.03125,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0,31,4,379.600006,117.5,14.121,0,0,7497,0,255,0,0,0,0
339,158,788.25,0,16.862745,26.274509,59,3.90625,-3.125,27,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0,31,3,379.600006,117.5,14.121,0,0,7497,0,255,0,0,0,0
340,160,788.25,0,16.862745,26.274509,59,3.90625,-3.125,27,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0,31,3,379.600006,117.5,14.121,0,0,7497,0,255,0,0,0,0
341,160,788.25,0,16.862745,26.274509,59,3.90625,-3.125,27,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0,31,3,379.700012,118.699997,14.121,0,0,7497,0,255,0,0,0,0
342,160,788.25,0,16.862745,26.274509,59,3.90625,-3.125,27,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0,31,3,379.700012,118.699997,14.121,0,0,7497,0,255,0,0,0,0
343,162,785,0,16.862745,26.274509,59,3.90625,-7.03125,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0,31,3,379.700012,118.699997,14.121,0,0,7497,0,255,0,0,0,0
344,162,785,0,16.862745,26.274509,59,3.90625,-7.03125,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0,31,3,379.700012,118.699997,14.121,0,0,7497,0,255,0,0,0,0
345,162,785,0,16.862745,26.274509,59,3.90625,-7.03125,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0,31,3,379.700012,119.800003,14.121,0,0,7497,0,255,0,0,0,0
346,162,785,0,16.862745,26.274509,59,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0,31,3,379.700012,119.800003,14.121,0,0,7497,0,255,0,0,0,0
347,164,789.75,0,16.862745,26.274509,59,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0,31,3,379.700012,119.800003,14.121,0,0,7497,0,255,0,0,0,0
348,164,789.75,0,16.862745,26.274509,59,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0,31,3,379.700012,120.399994,14.14,0,0,7497,0,255,0,0,0,0
349,164,789.75,0,16.862745,26.274509,59,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0,31,3,379.700012,120.399994,14.14,0,0,7497,0,255,0,0,0,0
350,164,780.25,0,16.862745,26.274509,59,3.90625,-7.03125,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0,31,4,379.700012,120.399994,14.14,0,0,7497,0,255,0,0,0,0
351,166,780.25,0,16.862745,26.274509,59,3.90625,-7.03125,26,35.294117,48.235294,16.078432,31.764706,16.862745,0,101,0,31,4,379.700012,120.399994,14.14,0,0,7497,0,255,0,0,0,0
352,166,780.25,0,16.862745,26.274509,59,3.90625,-7.03125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,4,379.700012,121.5,14.121,0,0,7497,0,255,0,0,0,0
353,166,780.25,0,16.862745,26.274509,59,3.90625,-7.03125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,4,379.700012,121.5,14.121,0,0,7497,0,255,0,0,0,0
354,166,788.25,0,16.470589,26.274509,60,3.90625,-4.6875,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,379.700012,121.5,14.121,0,0,7497,0,255,0,0,0,0
355,167,788.25,0,16.470589,26.274509,60,3.90625,-4.6875,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,379.700012,121.5,14.121,0,0,7497,0,255,0,0,0,0
356,167,788.25,0,16.470589,26.274509,60,3.90625,-4.6875,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,379.700012,122.5,14.082,0,0,7497,0,255,0,0,0,0
357,167,788.25,0,16.470589,26.274509,60,3.90625,-3.125,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,379.700012,122.5,14.082,0,0,7497,0,255,0,0,0,0
358,169,789,0,16.470589,26.274509,60,3.90625,-3.125,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,379.700012,122.5,14.082,0,0,7497,0,255,0,0,0,0
359,169,789,0,16.470589,26.274509,60,3.90625,-3.125,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,379.600006,123.5,14.121,0,0,7497,0,255,0,0,0,0
360,169,789,0,16.470589,26.274509,60,3.90625,-3.125,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,379.600006,123.5,14.121,0,0,7497,0,255,0,0,0,0
361,169,783.5,0,16.470589,26.274509,60,3.90625,-6.25,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,4,379.600006,123.5,14.121,0,0,7497,0,255,0,0,0,0
362,171,783.5,0,16.470589,26.274509,60,3.90625,-6.25,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,4,379.600006,123.5,14.121,0,0,7497,0,255,0,0,0,0
363,171,783.5,0,16.470589,26.274509,60,3.90625,-6.25,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,4,379.600006,124.100006,14.101,0,0,7497,0,255,0,0,0,0
364,171,783.5,0,16.470589,26.274509,60,3.90625,-6.25,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,4,379.600006,124.100006,14.101,0,0,7497,0,255,0,0,0,0
365,171,791.25,0,16.470589,26.274509,60,3.90625,-2.34375,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,2,379.600006,124.100006,14.101,0,0,7497,0,255,0,0,0,0
366,173,791.25,0,16.470589,26.274509,60,3.90625,-2.34375,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,2,379.600006,124.100006,14.101,0,0,7497,0,255,0,0,0,0
367,173,791.25,0,16.470589,26.274509,60,3.90625,-2.34375,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,2,379.5,125.100006,14.121,0,0,7497,0,255,0,0,0,0
368,173,791.25,0,16.470589,26.274509,60,3.90625,-3.90625,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,2,379.5,125.100006,14.121,0,0,7497,0,255,0,0,0,0
369,175,780.25,0,16.470589,26.274509,60,3.90625,-3.90625,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,4,379.5,125.100006,14.121,0,0,7497,0,255,0,0,0,0
370,175,780.25,0,16.470589,26.274509,60,3.90625,-3.90625,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,4,379.399994,126.100006,14.121,0,0,7497,0,255,0,0,0,0
371,175,780.25,0,16.470589,26.274509,60,3.90625,-3.90625,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,4,379.399994,126.100006,14.121,0,0,7497,0,255,0,0,0,0
372,175,782.75,0,16.470589,26.274509,60,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,379.399994,126.100006,14.121,0,0,7497,0,255,0,0,0,0
373,177,782.75,0,16.470589,26.274509,60,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,379.399994,126.100006,14.121,0,0,7497,0,255,0,0,0,0
374,177,782.75,0,16.470589,26.274509,60,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,379.299988,127,14.101,0,0,7497,0,255,0,0,0,0
375,177,782.75,0,16.470589,26.274509,60,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,379.299988,127,14.101,0,0,7497,0,255,0,0,0,0
376,177,780.25,0,16.470589,26.274509,60,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,379.299988,127,14.101,0,0,7497,0,255,0,0,0,0
377,178,780.25,0,16.470589,26.274509,60,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,379.299988,127,14.101,0,0,7497,0,255,0,0,0,0
378,178,780.25,0,16.470589,26.274509,60,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,379.299988,127.5,14.121,0,0,7498,0,255,0,0,0,0
379,178,780.25,0,16.470589,26.274509,60,3.90625,-3.90625,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,379.299988,127.5,14.121,0,0,7498,0,255,0,0,0,0
380,180,775,0,16.470589,26.274509,60,3.90625,-3.90625,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,5,379.299988,127.5,14.121,0,0,7498,0,255,0,0,0,0
381,180,775,0,16.470589,26.274509,60,3.90625,-3.90625,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,5,379.100006,128.399994,14.101,0,0,7498,0,255,0,0,0,0
382,180,775,0,16.470589,26.274509,60,3.90625,-3.90625,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,5,379.100006,128.399994,14.101,0,0,7498,0,255,0,0,0,0
383,180,777.25,0,16.470589,26.274509,61,3.90625,-2.34375,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,379.100006,128.399994,14.101,0,0,7498,0,255,0,0,0,0
384,182,777.25,0,16.470589,26.274509,61,3.90625,-2.34375,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,379.100006,128.399994,14.101,0,0,7498,0,255,0,0,0,0
385,182,777.25,0,16.470589,26.274509,61,3.90625,-2.34375,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,379,129.399994,14.101,0,0,7498,0,255,0,0,0,0
386,182,777.25,0,16.470589,26.274509,61,3.90625,-2.34375,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,379,129.399994,14.101,0,0,7498,0,255,0,0,0,0
387,182,777.25,0,16.470589,26.274509,61,3.90625,-4.6875,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,2,379,129.399994,14.101,0,0,7498,0,255,0,0,0,0
388,184,777.25,0,16.470589,26.274509,61,3.90625,-4.6875,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,2,379,129.399994,14.101,0,0,7498,0,255,0,0,0,0
389,184,777.25,0,16.470589,26.274509,61,3.90625,-4.6875,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,2,378.799988,130.300003,14.121,0,0,7498,0,255,0,0,0,0
390,184,777.25,0,16.470589,25.882353,61,3.90625,-1.5625,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,2,378.799988,130.300003,14.121,0,0,7498,0,255,0,0,0,0
391,186,776.5,0,16.470589,25.882353,61,3.90625,-1.5625,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,378.799988,130.300003,14.121,0,0,7498,0,255,0,0,0,0
392,186,776.5,0,16.470589,25.882353,61,3.90625,-1.5625,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,378.700012,131.199997,14.121,0,0,7498,0,255,0,0,0,0
393,186,776.5,0,16.470589,25.882353,61,3.90625,-1.5625,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,378.700012,131.199997,14.101,0,0,7498,0,255,0,0,0,0
394,186,777.25,0,16.470589,26.274509,61,3.90625,-4.6875,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,2,378.700012,131.199997,14.101,0,0,7498,0,255,0,0,0,0
395,187,777.25,0,16.470589,26.274509,61,3.90625,-4.6875,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,2,378.700012,131.199997,14.101,0,0,7498,0,255,0,0,0,0
396,187,777.25,0,16.470589,26.274509,61,3.90625,-4.6875,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,2,378.600006,131.699997,14.121,0,0,7498,0,255,0,0,0,0
397,187,777.25,0,16.470589,26.274509,61,3.90625,-4.6875,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,2,378.600006,131.699997,14.121,0,0,7498,0,255,0,0,0,0
398,187,775,0,16.470589,25.882353,61,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,378.600006,131.699997,14.121,0,0,7498,0,255,0,0,0,0
399,189,775,0,16.470589,25.882353,61,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,378.600006,131.699997,14.121,0,0,7498,0,255,0,0,0,0
400,189,775,0,16.470589,25.882353,61,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,378.399994,132.600006,14.101,0,0,7498,0,255,0,0,0,0
401,189,775,0,16.470589,26.274509,61,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,378.399994,132.600006,14.101,0,0,7498,0,255,0,0,0,0
402,191,767.75,0,16.470589,26.274509,61,3.90625,-2.34375,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,4,378.399994,132.600006,14.101,0,0,7498,0,255,0,0,0,0
403,191,767.75,0,16.470589,26.274509,61,3.90625,-2.34375,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,4,378.299988,133.5,14.101,0,0,7498,0,255,0,0,0,0
404,191,767.75,0,16.470589,26.274509,61,3.90625,-2.34375,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,4,378.299988,133.5,14.082,0,0,7498,0,255,0,0,0,0
405,191,765.5,0,16.470589,25.882353,61,3.90625,-3.90625,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,5,378.299988,133.5,14.082,0,0,7498,0,255,0,0,0,0
406,193,765.5,0,16.470589,25.882353,61,3.90625,-3.90625,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,5,378.299988,133.5,14.082,0,0,7498,0,255,0,0,0,0
407,193,765.5,0,16.470589,25.882353,61,3.90625,-3.90625,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,5,378.100006,134.399994,14.101,0,0,7498,0,255,0,0,0,0
408,193,765.5,0,16.470589,25.882353,61,3.90625,-3.90625,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,5,378.100006,134.399994,14.101,0,0,7498,0,255,0,0,0,0
409,193,769.5,0,16.470589,26.274509,61,3.90625,-1.5625,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,378.100006,134.399994,14.101,0,0,7498,0,255,0,0,0,0
410,195,769.5,0,16.470589,26.274509,61,3.90625,-1.5625,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,378.100006,134.399994,14.101,0,0,7498,0,255,0,0,0,0
411,195,769.5,0,16.470589,26.274509,61,3.90625,-1.5625,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,378,134.800003,14.101,0,0,7498,0,255,0,0,0,0
412,195,769.5,0,16.470589,25.882353,61,3.90625,-1.5625,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,378,134.800003,14.101,0,0,7498,0,255,0,0,0,0
413,196,771.75,0,16.470589,25.882353,61,3.90625,-3.125,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,378,134.800003,14.101,0,0,7498,0,255,0,0,0,0
414,196,771.75,0,16.470589,25.882353,61,3.90625,-3.125,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,377.899994,134.800003,14.101,0,0,7498,0,255,0,0,0,0
415,196,771.75,0,16.470589,25.882353,61,3.90625,-3.125,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,377.899994,135.699997,14.101,0,0,7498,0,255,0,0,0,0
416,196,764,0,16.470589,26.274509,62,3.90625,-2.34375,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,31,3,377.899994,135.699997,14.101,0,0,7498,0,255,0,0,0,0
417,198,764,0,16.470589,26.274509,62,3.90625,-2.34375,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,3,377.899994,135.699997,14.101,0,0,7498,0,255,0,0,0,0
418,198,764,0,16.470589,26.274509,62,3.90625,-2.34375,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,3,377.700012,136.5,14.101,0,0,7498,0,255,0,0,0,0
419,198,764,0,16.470589,26.274509,62,3.90625,-2.34375,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,3,377.700012,136.5,14.101,0,0,7498,0,255,0,0,0,0
420,198,758.5,0,16.470589,26.274509,62,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,3,377.700012,136.5,14.101,0,0,7498,0,255,0,0,0,0
421,200,758.5,0,16.470589,26.274509,62,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,3,377.700012,136.5,14.101,0,0,7498,0,255,0,0,0,0
422,200,758.5,0,16.470589,26.274509,62,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,3,377.600006,137.399994,14.082,0,0,7498,0,255,0,0,0,0
423,200,758.5,0,16.470589,26.274509,62,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,3,377.600006,137.399994,14.082,0,0,7498,0,255,0,0,0,0
424,202,755.25,0,16.470589,26.274509,62,3.90625,-1.5625,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,3,377.600006,137.399994,14.082,0,0,7498,0,255,0,0,0,0
425,202,755.25,0,16.470589,26.274509,62,3.90625,-1.5625,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,3,377.5,137.399994,14.082,0,0,7498,0,255,0,0,0,0
426,202,755.25,0,16.470589,26.274509,62,3.90625,-1.5625,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,3,377.5,137.800003,14.101,0,0,7498,0,255,0,0,0,0
427,202,756.25,0,16.470589,26.274509,62,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,3,377.5,137.800003,14.101,0,0,7498,0,255,0,0,0,0
428,204,756.25,0,16.470589,26.274509,62,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,2,377.5,137.800003,14.101,0,0,7498,0,255,0,0,0,0
429,204,756.25,0,16.470589,26.274509,62,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,2,377.299988,138.699997,14.101,0,0,7498,0,255,0,0,0,0
430,204,756.25,0,16.470589,26.274509,62,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,2,377.299988,138.699997,14.101,0,0,7498,0,255,0,0,0,0
431,204,763.25,0,16.470589,26.274509,62,3.90625,-0.78125,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,2,377.299988,138.699997,14.101,0,0,7498,0,255,0,0,0,0
432,206,763.25,0,16.470589,26.274509,62,3.90625,-0.78125,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,2,377.299988,138.699997,14.101,0,0,7498,0,255,0,0,0,0
433,206,763.25,0,16.470589,26.274509,62,3.90625,-0.78125,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,2,377.200012,139.5,14.101,0,0,7498,0,255,0,0,0,0
434,206,763.25,0,16.470589,26.274509,62,3.90625,-0.78125,27,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,2,377.200012,139.5,14.101,0,0,7498,0,255,0,0,0,0
435,207,753.75,0,16.470589,26.274509,63,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,2,377.200012,139.5,14.101,0,0,7498,0,255,0,0,0,0
436,207,753.75,0,16.470589,26.274509,63,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,2,377.200012,139.5,14.101,0,0,7498,0,255,0,0,0,0
437,207,753.75,0,16.470589,26.274509,63,3.90625,-3.125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,2,377,140.399994,14.101,0,0,7498,0,255,0,0,0,0
438,207,753.75,0,16.470589,26.274509,63,3.90625,-2.34375,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,2,377,140.399994,14.101,0,0,7498,0,255,0,0,0,0
439,209,750.75,0,16.470589,26.274509,63,3.90625,-2.34375,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,2,377,140.399994,14.101,0,0,7498,0,255,0,0,0,0
440,209,750.75,0,16.470589,26.274509,63,3.90625,-2.34375,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,2,376.899994,140.800003,14.101,0,0,7498,0,255,0,0,0,0
441,209,750.75,0,16.470589,26.274509,63,3.90625,-2.34375,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,2,376.899994,140.800003,14.101,0,0,7498,0,255,0,0,0,0
442,209,753,0,16.470589,26.274509,63,3.90625,-1.5625,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,2,376.899994,140.800003,14.101,0,0,7498,0,255,0,0,0,0
443,211,753,0,16.470589,26.274509,63,3.90625,-1.5625,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,2,376.899994,140.800003,14.101,0,0,7498,0,255,0,0,0,0
444,211,753,0,16.470589,26.274509,63,3.90625,-1.5625,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,2,376.799988,141.600006,14.101,0,0,7498,0,255,0,0,0,0
445,211,753,0,16.470589,26.274509,63,3.90625,-1.5625,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,2,376.799988,141.600006,14.101,0,0,7498,0,255,0,0,0,0
446,211,750.75,0,16.470589,26.274509,63,3.90625,-3.90625,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,4,376.799988,141.600006,14.101,0,0,7498,0,255,0,0,0,0
447,213,750.75,0,16.470589,26.274509,63,3.90625,-3.90625,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,4,376.799988,141.600006,14.101,0,0,7498,0,255,0,0,0,0
448,213,750.75,0,16.470589,26.274509,63,3.90625,-3.90625,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,4,376.600006,142.300003,14.082,0,0,7498,0,255,0,0,0,0
449,213,750.75,0,16.470589,26.274509,63,3.90625,-0.78125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,4,376.600006,142.300003,14.082,0,0,7498,0,255,0,0,0,0
450,215,747.5,0,16.470589,26.274509,63,3.90625,-0.78125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,2,376.600006,142.300003,14.082,0,0,7498,0,255,0,0,0,0
451,215,747.5,0,16.470589,26.274509,63,3.90625,-0.78125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,2,376.5,143.100006,14.101,0,0,7498,0,255,0,0,0,0
452,215,747.5,0,16.470589,26.274509,63,3.90625,-0.78125,26,35.294117,48.235294,16.078432,31.764706,16.470589,0,101,0,32,2,376.5,143.100006,14.101,0,0,7498,0,255,0,0,0,0
